X,Y,D
0.000368904,0.000271804,1.61852e-05
0.000587131,0.00100006,2.12933e-05
0.00075475,0.00130189,1.966e-05
0.000763839,0.00111346,1.26076e-05
0.00014348,0.000271005,1.30047e-05
9.38671e-05,0.0012976,2.00049e-05
0.000262245,0.000194908,1.87162e-05
0.000190048,0.00160909,1.98949e-05
0.000646464,0.000262271,1.9997e-05
0.000321724,0.000757288,2.04261e-05
0.00059368,0.000715528,6.65233e-07
0.000691079,0.00077386,1.81791e-05
0.000203052,0.00119212,1.52604e-05
0.000246749,0.00107858,1.97112e-05
0.000350407,0.00107999,1.5217e-05
0.000513491,0.00108796,2.11283e-05
0.000693282,0.00133114,1.31337e-05
0.000653203,0.0015455,1.71163e-05
0.000614697,0.00120594,2.03493e-05
5.42065e-05,0.000239613,2.09579e-05
0.000148086,0.00147399,1.73717e-05
0.000409249,0.0002942,1.75704e-05
0.000102407,0.00121538,1.2034e-05
0.000706679,6.97146e-05,1.29237e-05
0.000547102,0.00155935,1.02311e-05
6.66626e-05,7.76637e-05,1.97236e-05
0.000102484,0.00011684,1.25571e-05
0.000587377,0.000370255,1.52418e-05
0.000259011,0.00128435,1.47052e-05
0.000191847,0.00149808,2.05002e-05
0.000611237,0.00053241,1.94832e-05
0.000572089,0.000487806,1.73699e-05
0.000758306,0.00022003,1.3879e-05
0.000201064,0.00111068,2.23479e-05
0.000375782,0.000367498,1.43157e-05
0.000193808,0.000964377,1.98897e-05
0.000229853,7.72463e-05,2.60947e-05
0.000246562,0.000501055,2.03349e-05
0.000220861,0.00072001,2.06442e-05
0.000704685,0.00117174,1.98983e-05
0.000392397,0.00118297,1.85662e-05
0.000339648,0.000221262,1.73107e-05
0.000227865,0.000860035,1.36736e-05
0.000259428,0.00101567,1.31495e-05
0.000595492,0.000882349,1.34503e-05
0.000396308,0.000274049,2.7063e-05
0.000124159,0.000195757,1.92116e-05
0.000594166,0.00043174,8.34655e-06
0.000264319,0.000738577,1.2352e-05
0.000182003,0.000274314,1.45721e-05
0.000403484,0.00103887,2.31534e-05
0.000230979,0.000740946,1.64866e-05
0.000373195,0.00162512,2.09593e-05
0.000538889,0.00153294,2.27668e-05
0.000445868,0.00127711,1.65532e-05
0.00022986,0.00128475,1.97234e-05
0.000382338,0.00113169,2.03336e-05
9.08302e-05,0.000129942,1.5042e-05
0.000661504,0.00137127,1.7827e-05
0.000716065,0.00140698,1.64353e-05
0.000392874,0.00067954,8.2901e-06
0.000161593,0.00092923,2.14083e-05
0.000172716,0.00143619,1.69437e-05
0.000389048,0.000368326,1.09021e-05
0.000482502,0.000980558,2.18834e-05
0.000712747,0.000361719,1.34239e-05
0.000699154,0.0012564,1.41576e-05
0.000255102,0.000250479,2.14694e-05
0.000612099,0.000207915,1.64549e-05
0.000488793,0.000259558,1.08641e-05
0.000246061,0.000572958,1.92094e-05
0.000382584,0.00160486,1.63527e-05
8.09343e-05,0.00128558,8.32904e-06
0.000238774,0.00033321,2.32906e-05
0.000784968,0.00134203,1.66491e-05
0.000480046,0.000159423,2.60984e-05
0.000752597,0.00123512,1.91188e-05
0.000732992,0.00129487,1.10731e-05
0.000521,0.00129463,1.628e-05
0.000707537,0.0010467,9.60581e-06
0.000134222,0.000806832,1.88926e-05
0.000430838,0.00160715,1.35451e-05
0.000104826,0.00105097,1.66984e-05
0.000316427,0.00158269,2.30923e-05
0.00059937,0.000195375,1.1848e-05
0.000459307,0.000832975,1.7707e-05
0.000279584,0.00124169,1.34234e-05
4.86474e-05,0.00111645,1.7166e-05
0.000561781,0.00142361,2.80596e-05
0.000360839,0.00137188,2.40092e-05
0.000744291,0.00136021,1.56052e-05
0.000741293,0.000841851,2.04862e-05
0.00055776,0.000800716,1.71216e-05
8.94934e-05,0.000488017,2.03932e-05
0.000641816,0.00124302,1.86576e-05
0.000687773,0.00120521,1.60279e-05
0.000556352,9.1858e-05,2.20495e-05
0.000455747,0.000110937,1.42813e-05
0.000328791,0.00162999,2.62793e-05
0.000170954,0.000422696,1.5244e-05
0.00075402,0.000563848,1.35477e-05
5.54366e-05,0.000186026,2.17376e-05
0.000545261,0.000112569,1.76139e-05
0.000511842,0.000206842,1.89004e-05
0.00034898,0.000209252,1.24604e-05
0.000165195,0.000411048,8.75004e-06
0.000490683,0.000752289,1.10695e-05
0.000742594,0.00151093,5.5473e-06
0.000130448,0.000257887,1.80464e-05
0.000615492,0.000653016,9.00804e-06
0.000561995,0.000241604,7.81594e-06
0.000697945,0.000945161,1.491e-05
0.000793702,0.0010152,2.06195e-05
0.000436102,0.000892215,2.55766e-05
0.000672593,0.0015445,1.56507e-05
0.000272825,0.000158006,8.33192e-06
0.000440894,0.000112086,1.54499e-05
0.000305226,0.000743108,2.02723e-05
0.000456685,0.000727388,2.30107e-05
4.2152e-05,0.00101946,3.90726e-06
0.000568576,0.00063567,1.53383e-05
0.000325139,0.00113221,1.42954e-05
0.000785178,0.000625991,1.19402e-05
0.000327972,0.00100586,1.69373e-05
0.000676434,0.000445838,1.49918e-05
0.000199336,0.000134682,1.67517e-05
0.000644187,0.000483553,1.28666e-05
0.000417258,0.000782619,2.16906e-05
0.000735586,0.00165842,1.95216e-05
0.000432913,0.000425356,1.10015e-05
0.000168367,0.000280393,1.32303e-05
0.000379489,0.00139461,1.29402e-05
0.000693793,0.00150414,1.33377e-05
0.000227508,9.88842e-05,6.99373e-06
0.000394145,0.000801694,1.41764e-05
0.00058284,0.00133547,1.17031e-05
0.000394242,0.000438947,5.54938e-06
0.000600289,0.000748184,2.1074e-05
0.000759378,0.00134493,1.4414e-05
0.000469125,0.000943512,1.22827e-05
0.000168011,0.00105063,1.26501e-05
0.000207083,0.00148949,1.42614e-05
0.000295243,0.000918925,3.45176e-06
0.000111902,0.00141026,1.51947e-05
0.000735199,0.000564566,1.9504e-05
4.48012e-05,0.00127672,9.19374e-06
0.000170521,0.000750666,2.23703e-05
0.000579918,0.000564641,1.17368e-05
0.000796706,0.000396079,1.3966e-05
0.000456376,0.000814974,1.85267e-05
0.000179458,0.000931134,1.36553e-05
4.53331e-05,0.000829115,8.8488e-06
0.0007963,0.000103713,2.17172e-05
0.000576146,0.0008282,1.34011e-05
0.000765327,0.000869618,1.56664e-05
0.000542706,0.00151412,1.41345e-05
0.00037966,0.00166801,1.62523e-05
0.000469583,0.000629129,2.07305e-05
0.000378018,0.000520833,1.7029e-05
0.00072837,0.0013698,1.94493e-05
0.00071629,0.00163673,1.80047e-05
0.000477385,0.00155253,2.01021e-05
0.000506372,0.00104308,1.85689e-05
0.000526765,0.000250792,1.23137e-05
0.000427721,0.00153563,1.79336e-05
0.000502457,0.000744049,1.70339e-05
0.000223034,0.000532688,2.1572e-05
0.000745708,0.000124684,2.14918e-05
6.75058e-05,0.00128339,1.55399e-05
0.000105473,0.00116249,1.50038e-05
0.000677564,0.00114269,1.43707e-05
0.000440867,0.000160995,1.43892e-05
0.000607019,0.000407691,1.85212e-05
0.00037333,0.000159441,1.68712e-05
0.000495472,0.00106751,1.77014e-05
0.00052891,0.00116932,2.0138e-05
0.000731652,0.00121631,8.09052e-06
0.000136567,0.0013555,1.01137e-05
0.000160692,0.00154467,8.93813e-06
0.000109611,0.00113926,1.37137e-05
0.000243517,0.00101904,1.48156e-05
0.000296052,7.26878e-05,1.96156e-05
0.000594334,0.00102238,1.97032e-05
8.90652e-05,0.000339788,1.94038e-05
0.000243573,0.00135904,1.59072e-05
0.000445489,0.00145156,1.64362e-05
0.000703315,0.00129346,1.57168e-05
0.000319709,0.00021641,6.52734e-06
0.000346453,0.00114921,1.24389e-05
0.000603764,0.00155873,1.20011e-05
0.000141674,0.00153965,1.73702e-05
0.000144867,0.000526196,1.3919e-05
0.000349995,0.000152914,1.37735e-05
0.000448153,0.000320123,1.82484e-05
0.000360646,0.00121975,8.67274e-06
0.000754792,0.00121712,3.7931e-06
0.000685391,0.00095731,1.94396e-05
0.000593398,0.000485188,1.94682e-05
0.000174183,0.000120623,1.27257e-05
0.000220725,0.000416314,1.20879e-05
0.000544577,0.000868802,2.21323e-05
7.68518e-05,0.000768448,1.98795e-05
0.000288798,0.00145136,1.30504e-05
0.000774766,0.000197931,1.29775e-05
0.000270465,0.000177633,1.75447e-05
0.000658306,0.000408429,1.9156e-05
0.000483279,0.00112487,1.83725e-05
0.000122586,0.000640263,2.11199e-05
0.000604871,0.000707632,1.45457e-05
0.0002768,0.0011162,6.78909e-06
0.000415311,0.000179521,1.70789e-05
0.000734474,0.00104413,1.885e-05
0.000360936,0.00104939,9.997e-06
0.00027048,0.00108606,1.63734e-05
0.000576878,0.0011435,1.19358e-05
0.000480059,0.000741593,1.81393e-05
0.000731382,0.000394644,1.47117e-05
0.000455294,0.00111113,1.35432e-05
0.000612283,0.00154547,1.40297e-05
0.000724393,0.000118447,1.33676e-05
0.000154115,0.00134964,1.03306e-05
0.000238251,0.00162741,1.30886e-05
4.55237e-05,0.00161312,7.84024e-06
0.000769583,0.00145396,1.58825e-05
0.000401627,0.00127657,6.40344e-06
4.66646e-05,0.00113386,1.22147e-05
0.000410202,0.00147318,1.73392e-05
0.000352667,0.00131825,1.82976e-05
0.000173839,0.000442635,1.30601e-05
7.83122e-05,0.000424092,1.30112e-05
9.20913e-05,0.000681695,9.60714e-06
0.000558978,0.00104924,1.80116e-05
0.000163412,0.00121035,1.21163e-05
8.39565e-05,0.000975446,1.81672e-05
0.000369478,0.000623726,1.61307e-05
0.000185009,6.98708e-05,1.33108e-05
6.86447e-05,0.00123792,9.97361e-06
0.000214356,0.000129654,1.38942e-05
0.000257625,0.00081843,1.36146e-05
0.000659504,0.000717712,1.90329e-05
0.000211972,0.000361828,1.07322e-05
0.000334051,0.000914671,1.74411e-05
0.000634591,0.000597064,1.70346e-05
0.00031398,0.00087579,1.85967e-05
0.000224705,0.00101738,1.0404e-05
0.000203667,0.000821794,1.43619e-05
0.000181443,0.000357437,9.04977e-06
0.000546498,0.00135739,1.0397e-05
0.000347411,0.00151666,1.42603e-05
0.000601059,0.000208677,3.49637e-06
0.000463488,0.000693581,7.44034e-06
0.000619577,0.000698419,1.21087e-05
0.00067311,0.00043023,1.14781e-05
0.000211114,0.00144167,1.84031e-05
0.000344552,0.000237078,1.24443e-05
0.000624259,0.000245222,5.48745e-06
0.000369151,0.000962251,2.00941e-05
0.000362945,0.00148735,1.24163e-05
0.000127983,0.00017277,8.99988e-06
0.000418959,0.000252752,1.81083e-05
0.000403085,0.0012239,1.48595e-05
0.000369595,0.00144124,1.75516e-05
0.000652655,0.00103109,1.57376e-05
0.000742965,0.000896585,1.50659e-05
0.000362222,0.000255618,7.55073e-06
0.000136271,0.000405804,8.27362e-06
0.000635187,0.000937226,1.29688e-05
0.000481699,0.00148256,1.16435e-05
0.000199889,0.00145155,1.00827e-05
0.000275032,0.00152089,1.95472e-05
0.000690732,0.00158925,1.86273e-05
0.000772142,0.000667342,1.02053e-05
0.00037139,0.000537755,1.58095e-05
0.000739452,0.00137705,4.48575e-06
0.000421521,0.000238936,7.49191e-06
0.000412649,0.00100031,8.48348e-06
0.000134533,0.00113421,1.34286e-05
0.000695658,0.00127603,1.19483e-05
0.00046951,0.00118757,1.23765e-05
0.00014292,0.00102185,7.96529e-06
0.000716041,0.00142411,1.01929e-05
0.000796132,0.000583327,1.57148e-05
0.000704928,8.54129e-05,8.38976e-06
0.000126521,0.00136178,8.55975e-06
0.000556628,0.00045327,2.12169e-05
0.000377342,0.00074101,1.44324e-05
0.000677133,0.00150966,1.16483e-05
0.000388514,0.00164368,2.05934e-05
0.000775824,0.00111136,7.01422e-06
0.000630642,0.000375987,1.72365e-05
0.000454273,0.00122897,1.41407e-05
0.000577731,0.000960534,1.44414e-05
0.000705313,0.000679864,1.65857e-05
7.01372e-05,0.00151437,8.13451e-06
0.000456874,0.000411952,1.11365e-05
0.000311714,0.000445965,2.08376e-05
0.000708508,0.000723945,1.18001e-05
0.000633026,0.00118336,1.52098e-05
0.000685229,0.000207669,2.17129e-05
0.000344782,0.000492788,1.27393e-05
0.000309903,0.00135311,1.45006e-05
0.000792592,0.000189017,1.36552e-05
0.000610036,0.000323351,1.27477e-05
0.00068219,0.0010784,1.36126e-05
5.41725e-05,0.00123219,1.51843e-05
0.000296811,0.000699303,1.31662e-05
0.0005588,0.0011347,1.40755e-05
0.000339601,0.000797864,1.4915e-05
