X,Y,D
0.000108811,0.000630164,2.40068e-05
0.000157857,0.00143773,2.79507e-05
0.000785206,0.000175403,2.2438e-05
0.000750731,0.0015794,1.765e-05
4.31792e-05,0.00123793,1.89984e-05
9.78573e-05,0.000448543,2.75584e-05
0.000182711,0.000799198,1.36709e-05
0.00063615,0.0016335,2.00251e-05
0.000302496,0.00157877,2.0977e-05
0.000680528,0.0014747,1.36372e-05
0.000388604,0.00167117,1.96465e-05
0.000121095,0.0016245,1.86958e-05
0.000762497,0.000195349,1.93018e-05
0.000479995,0.000556662,9.5426e-06
0.000620886,0.000372723,8.38604e-06
0.000548081,0.00070036,1.20814e-05
4.72827e-05,0.00135176,2.2932e-05
0.00070066,0.00116911,2.0581e-05
0.000334563,0.00107433,2.09088e-05
0.000513303,0.000903924,2.46963e-05
0.000611774,0.0016247,2.08373e-05
0.000136765,0.00127703,1.92033e-05
0.000471947,0.00116654,1.76115e-05
0.000286909,7.13208e-05,2.23349e-05
0.000175906,0.000745901,1.7785e-05
0.000407114,0.00137285,1.73609e-05
0.000135702,0.000299298,1.80053e-05
0.000565266,0.00132463,1.39435e-05
0.000620766,0.000923902,1.74558e-05
0.000206812,0.000642301,1.18158e-05
0.000596821,0.000230895,1.35915e-05
0.000751127,0.00125557,1.55839e-05
0.000721689,0.000710854,1.43111e-05
0.000330834,0.00144476,2.12855e-05
0.000308776,0.000583297,1.49171e-05
8.54936e-05,0.00142317,2.12099e-05
0.000179353,0.00156654,1.96084e-05
0.000345192,0.000911942,9.46281e-06
0.000149931,0.00160721,1.86783e-05
0.000388319,0.00113553,2.10148e-05
0.000367502,0.0011236,2.39214e-05
0.00052016,0.00121702,1.40167e-05
0.000381441,9.89247e-05,1.77563e-05
0.000510457,0.000658448,1.68768e-05
0.000687878,0.00167182,2.14753e-05
0.000429443,0.000660825,1.50083e-05
0.000546002,0.000472926,2.27727e-05
0.000255421,0.000340409,1.72012e-05
0.000512703,0.000399194,1.74731e-05
0.000490883,0.00160736,2.38935e-05
0.000551668,6.20037e-05,2.47637e-05
0.000690712,0.00151745,1.48612e-05
0.000433905,0.000711154,1.79387e-05
0.000363742,0.000394903,2.0578e-05
0.000342929,0.00054299,1.71408e-05
0.00015958,0.000229992,1.41434e-05
0.000240232,0.000178366,2.42668e-05
0.000655278,0.000842841,2.60087e-05
0.000488681,0.000182827,2.29271e-05
0.000703796,0.000537749,6.65207e-06
0.000280022,0.000323237,2.71085e-05
0.000559561,0.000337066,3.299e-06
0.000425261,0.000953174,1.14143e-05
6.8427e-05,0.000179494,1.89243e-05
0.000103093,0.000770663,1.64181e-05
0.00035903,0.00107429,2.26434e-05
0.000716149,0.000788592,2.38778e-05
3.99125e-05,0.000429745,2.45964e-05
0.000330423,0.0012754,1.02722e-05
0.00017649,0.000697478,1.37992e-05
0.000381943,0.000308152,2.53611e-05
0.000539225,0.001432,1.80106e-05
0.000491495,0.000927701,1.04556e-05
0.000797026,0.000734167,1.58467e-05
0.000396215,0.00154,2.02905e-05
0.00013405,0.000868867,2.36347e-05
0.000219981,0.00106351,2.14152e-05
4.45319e-05,0.00127114,1.75693e-05
0.000264877,0.000107233,1.13565e-05
0.000440388,0.000491138,1.25533e-05
0.000229075,0.000798837,1.81008e-05
0.000751396,0.0012181,1.73001e-05
0.000173771,0.000146118,1.39678e-05
0.000250102,0.000251982,1.10598e-05
0.000206741,0.00131331,-4.74158e-06
0.000447687,0.000504784,1.27158e-05
0.000639712,8.97248e-05,1.79325e-05
0.00022949,0.0011369,1.52555e-05
0.00046432,0.00071735,2.12291e-05
8.65435e-05,0.000293861,1.59299e-05
0.000308817,0.000427473,1.05972e-05
0.000581271,0.00167182,2.01277e-05
0.000720439,0.0011152,3.89104e-06
0.000136042,0.0011789,1.67608e-05
0.000424863,0.00122585,1.75301e-05
0.000296804,0.00104014,1.98952e-05
0.000475552,0.00118992,1.45204e-05
8.82435e-05,0.00147007,1.50075e-05
0.000581592,0.000247081,1.55355e-05
0.000408579,0.000564742,1.61717e-05
6.76712e-05,0.000543417,1.61117e-05
0.000469979,8.55318e-05,1.81203e-05
0.000432004,0.00039415,2.28054e-05
0.000747794,0.00130292,1.5438e-05
0.000455329,0.00148319,1.15299e-05
0.000659869,0.00068954,2.41479e-05
0.000128838,0.00138704,1.31604e-05
0.000468669,0.00158592,2.59297e-05
0.000555985,0.0013764,1.73751e-05
0.000565449,0.00142304,1.64414e-05
0.000586042,0.00149419,1.7653e-05
0.000387825,0.00118607,2.29655e-05
0.000177555,0.00010341,8.28671e-06
0.000464048,0.000663277,2.02292e-05
0.000750316,0.0012363,1.27417e-05
0.000252955,0.000774369,2.26729e-05
0.000652897,0.00110523,9.98097e-06
0.000636892,0.000756217,2.47848e-05
0.000642538,0.00124282,9.90078e-06
0.000536025,0.00138552,1.27204e-05
0.0002311,0.000704436,1.67698e-05
0.000759588,0.000887998,2.02544e-05
0.00070877,0.00114974,1.79405e-05
0.000280476,0.000442312,9.12322e-06
0.000141699,0.000470593,3.70126e-06
0.000662623,0.000875712,6.77683e-06
0.000433259,0.000150637,2.07513e-05
0.000623972,0.00117519,2.1808e-05
0.000342771,0.00132595,1.58562e-05
0.00041025,0.000718895,1.29743e-05
0.000520548,0.00059542,2.2453e-05
0.000496667,0.000559142,2.36019e-05
0.000704441,0.00102715,6.28872e-06
4.09947e-05,0.00045919,1.63364e-05
0.000509301,0.0011975,2.2673e-05
0.000517222,0.00088349,1.59124e-05
0.000385709,0.00125587,2.59489e-05
0.000756543,0.0015622,1.33239e-05
0.000736816,0.000252238,1.82686e-05
0.000598409,0.000637361,1.07446e-05
0.000202823,0.00139133,1.22687e-06
0.000245929,0.000874911,1.72128e-05
0.000585484,0.000882195,1.40799e-05
0.000594785,0.00156257,2.1988e-05
0.00044509,0.00107832,1.46158e-05
0.000273253,0.00155644,1.99496e-05
0.000232349,0.000254776,1.53966e-05
0.000524597,0.000361086,1.45273e-05
0.000602393,0.00132276,1.49078e-05
0.000746038,0.00133527,1.1377e-05
0.000756366,9.23759e-05,1.04084e-05
0.000485228,0.000793497,1.50356e-05
0.000218457,0.00134439,9.56648e-06
0.000268587,0.000670531,1.21727e-05
0.000649976,0.00139034,1.16554e-05
0.00015589,0.000384083,1.70829e-05
0.000449672,0.000586355,1.10954e-05
0.000287108,0.000748217,9.44036e-06
0.000580896,0.00114305,1.57305e-05
0.000684648,0.00059149,1.55887e-05
0.000575389,0.000792593,1.1443e-05
0.000685182,0.000342712,1.14552e-05
0.000120276,0.00135159,1.75342e-06
0.000678215,0.000954179,1.05473e-05
0.000230628,0.00155905,1.08316e-05
0.000539672,0.00127661,1.76423e-05
0.000283977,0.0015716,1.21682e-05
0.000738129,0.000493585,1.00763e-05
0.000315361,0.000797851,1.40947e-05
3.98599e-05,0.000159333,1.34313e-05
0.000297741,0.000730519,1.90166e-05
4.48562e-05,0.00158845,1.72108e-05
0.000122703,0.00111749,2.25456e-05
0.000517352,0.000704007,5.33171e-06
0.000729541,0.00113672,1.64082e-05
0.000113886,0.00164478,1.7632e-05
0.000439921,0.00151588,1.13596e-05
0.000759199,0.00147994,1.52384e-05
0.000405289,0.000530266,5.03127e-06
0.000351155,0.00146104,1.33945e-05
0.000395773,0.000221785,1.62682e-05
0.000413628,0.000655163,1.49153e-05
0.000138226,0.000331122,1.78967e-05
0.000360371,0.000692928,2.188e-05
0.000482802,0.00102648,1.55547e-05
0.000183855,0.0014413,2.31238e-05
0.000608527,0.00154194,1.95274e-05
0.000193157,0.000535595,1.76633e-05
0.000400954,0.000198894,1.09751e-05
0.000515206,0.00130938,1.89754e-05
0.00053725,8.70718e-05,1.16067e-05
0.000240734,0.000412132,1.91016e-05
0.000219447,0.00130009,1.17543e-05
0.000367729,0.00119714,1.7315e-05
0.000239528,0.000785588,8.47583e-06
0.000569204,0.000349264,1.91823e-05
0.000397794,0.00161012,5.74531e-06
0.00025712,0.00147652,1.45773e-05
0.00052279,0.000194412,1.85788e-05
0.000244922,0.00029603,1.80503e-05
0.000498329,0.000389124,1.67108e-05
0.000332112,0.000420065,1.08105e-05
0.000492484,0.000847643,1.97287e-05
0.000558249,0.000135598,2.00487e-05
0.000359634,0.000133855,1.21025e-05
0.000446244,0.000440498,1.59371e-05
0.000702145,0.00110674,2.0629e-05
0.000180371,0.000898093,1.86074e-05
8.01528e-05,0.000562142,1.80359e-05
0.000115844,0.00075805,1.36732e-05
0.000410142,0.00167398,1.09168e-05
0.000653859,6.69782e-05,1.77283e-05
0.000368489,0.000964157,1.73764e-05
0.000393977,0.000470029,5.98616e-06
0.000429135,0.000933209,1.80561e-05
0.000618928,0.00127926,6.51067e-06
0.000299007,0.000878194,1.28267e-05
0.000767267,0.0015814,1.14235e-05
7.25539e-05,0.00113024,1.65703e-05
0.000436211,0.00097828,1.91072e-05
0.000555469,0.000623683,1.86734e-05
4.10887e-05,0.000597522,2.14279e-05
0.000444655,0.00163557,1.27173e-05
0.000473027,0.00111537,1.55259e-05
0.000282297,0.00111332,9.79749e-06
0.000711586,0.000359216,1.96549e-05
0.000442949,0.000254704,2.04565e-05
0.00033417,0.00152496,1.77204e-05
0.000275389,0.000614876,1.66212e-05
0.000317728,0.00164573,1.42397e-05
0.000580221,0.00116819,1.11291e-05
0.000475987,0.000631438,9.77609e-06
0.000746149,0.000462006,3.86459e-06
0.000275603,0.000183773,1.21498e-05
0.00028424,0.00131455,5.74068e-06
0.000298845,0.00151254,1.67216e-05
0.000589879,0.000128805,2.20847e-05
0.000643583,0.00157551,9.24889e-06
0.00073135,0.00135279,1.50633e-05
9.14422e-05,0.00145517,1.38211e-05
0.000510264,0.000192152,6.09522e-06
8.10695e-05,0.0011186,1.10815e-05
0.000396482,0.00142253,1.26998e-05
0.000384314,0.0013385,1.38964e-05
0.000704974,0.000749947,5.90549e-06
0.000597021,0.000929036,7.73059e-06
0.000122614,0.00117045,1.4174e-05
0.000278299,0.00152194,1.87809e-05
0.000706369,0.00069384,2.00554e-05
0.000242358,0.000465749,1.91882e-05
0.000546874,0.0010368,1.66364e-05
0.000460684,0.00123019,3.22918e-06
0.000571368,0.000410186,6.05105e-06
0.000108823,0.00104233,1.14169e-05
0.000792598,0.000279527,7.48616e-06
0.000522435,0.000382447,1.62252e-05
0.00071362,0.000586588,1.17578e-05
0.000460674,0.000857246,1.12689e-05
0.000454894,0.00039862,1.07041e-05
0.00058367,0.00043485,1.30441e-05
0.000543695,0.00012536,9.81018e-06
9.55003e-05,0.00155949,1.19448e-05
5.4169e-05,0.00108197,1.45477e-05
0.000582925,0.00120914,9.77419e-06
0.000489162,0.00126349,1.055e-05
0.000371916,0.0010613,8.07329e-06
0.000348437,0.000950407,1.81396e-06
0.000225867,0.000455502,7.94285e-06
0.000534196,0.00041468,8.27515e-06
0.000415806,0.00120124,6.95186e-06
0.000376263,0.00023174,1.938e-05
0.000121047,0.00153313,5.28627e-06
0.000380639,0.000439131,1.01477e-05
0.000360271,0.000371449,1.24143e-05
0.000685386,0.00119191,5.58485e-06
0.000586415,0.000309291,1.1992e-05
0.000250727,0.0016709,1.61701e-05
0.00045341,0.00053396,1.12332e-05
0.000170439,0.000211072,1.71794e-05
0.000678012,0.000135541,8.84174e-06
0.00068429,0.000647989,7.78191e-06
0.000316696,0.000197261,7.7083e-06
0.000794348,0.00162344,9.19439e-06
0.000364639,0.000269481,-5.46022e-06
0.000263607,0.00141154,1.0151e-05
8.36184e-05,0.000427642,2.16563e-05
0.000613839,0.00136716,8.60033e-06
6.59218e-05,0.000823489,5.00808e-06
0.000162747,0.000694532,1.18633e-05
0.000356944,0.000599706,1.69822e-05
0.000478016,0.000676041,1.75071e-05
0.000686007,0.000853361,-2.05854e-06
0.000636401,0.00092358,1.07435e-05
0.000414267,0.000947372,7.90511e-06
0.000254084,0.000858755,2.68093e-06
0.000448467,0.000991364,9.30323e-06
0.000109246,6.38185e-05,1.40044e-05
0.000145932,0.000396349,1.3655e-05
0.00049654,0.000869631,1.11013e-05
0.000236069,0.00116214,1.07576e-05
7.20351e-05,0.000303504,1.03486e-05
0.000238165,0.000386895,1.12598e-05
0.000193724,0.00149375,8.72851e-06
0.000253417,0.00117119,1.7348e-05
8.44451e-05,0.000986611,9.18139e-06
0.000771125,0.000990691,1.52763e-05
0.000210354,0.00159604,1.35799e-05
0.000433931,0.00161217,1.7479e-05
0.00074038,0.000410389,9.03396e-06
